epi_week;date;country;state;city;newDeaths;deaths;newCases;totalCases;deathsMS;totalCasesMS;deaths_per_100k_inhabitants;totalCases_per_100k_inhabitants;deaths_by_totalCases;recovered;suspects;tests;tests_per_100k_inhabitants;vaccinated;vaccinated_per_100_inhabitants;vaccinated_second;vaccinated_second_per_100_inhabitants;vaccinated_single;vaccinated_single_per_100_inhabitants
128;12/07/2021;Brazil;TOTAL;TOTAL;779;534324;19211;19110282;534233;19106971;25048280;895860375;2796;17014796;7614414;54472957;25536.07721;85646641;40.14982;28439355;13.33193;2733883;1.28160
128;13/07/2021;Brazil;TOTAL;TOTAL;1658;535982;48551;19158833;535838;19151993;25126005;898136370;2798;17037027;7614414;54522599;25559.34861;86545536;40.57120;28833237;13.51657;2916754;1.36733
128;14/07/2021;Brazil;TOTAL;TOTAL;1535;537517;56089;19214922;537394;19209729;25197963;900765736;2797;17128429;7614414;54522599;25559.34861;87432570;40.98703;29326695;13.74790;3089314;1.44822
128;15/07/2021;Brazil;TOTAL;TOTAL;1609;539126;54382;19269304;538942;19262518;25273391;903315079;2798;17141848;7614414;54555012;25574.54332;88324348;41.40508;29508521;13.83314;3524015;1.65200
128;16/07/2021;Brazil;TOTAL;TOTAL;1389;540515;42903;19312207;540398;19308109;25338505;905326305;2799;17252650;7614414;54673618;25630.14398;89212784;41.82157;30019411;14.07263;3644912;1.70868
128;17/07/2021;Brazil;TOTAL;TOTAL;1271;541786;49029;19361236;541266;19342448;25398087;907624709;2798;17254329;7614414;54677459;25631.94458;89819329;42.10591;30284069;14.19670;3716863;1.74241
129;18/07/2021;Brazil;TOTAL;TOTAL;481;542267;16742;19377978;542214;19376574;25420636;908409548;2798;17304814;7614414;54732334;25657.66913;89986618;42.18433;30328599;14.21758;3741213;1.75382
129;19/07/2021;Brazil;TOTAL;TOTAL;668;542935;16743;19394721;542756;19391845;25451951;909194434;2799;17356265;7614414;54743490;25662.89888;91129378;42.72004;30757704;14.41873;3811967;1.78699
129;20/07/2021;Brazil;TOTAL;TOTAL;1379;544314;31134;19425855;544180;19419437;25516596;910653947;2802;17371065;7614414;54786381;25683.00552;92381239;43.30689;31338391;14.69095;3912368;1.83406
129;21/07/2021;Brazil;TOTAL;TOTAL;1400;545714;55828;19481683;545604;19473954;25582226;913271077;2801;17404495;7614414;54794279;25686.70798;93512900;43.83740;32049212;15.02417;3981503;1.86647
129;22/07/2021;Brazil;TOTAL;TOTAL;1430;547144;48673;19530356;547016;19523711;25649262;915552792;2802;17470332;7614414;54891331;25732.20445;94602526;44.34820;32885235;15.41609;4039425;1.89362
129;23/07/2021;Brazil;TOTAL;TOTAL;1291;548435;107104;19637460;548340;19632443;25709782;920573662;2793;17475091;7614414;54891331;25732.20445;95925985;44.96861;33340621;15.62957;4079831;1.91256
129;24/07/2021;Brazil;TOTAL;TOTAL;1080;549515;34647;19672107;549448;19670534;25760411;922197859;2793;17656625;7614414;54976702;25772.22505;96564988;45.26817;33610072;15.75588;4107276;1.92543
130;25/07/2021;Brazil;TOTAL;TOTAL;479;549994;18255;19690362;549924;19688663;25782866;923053625;2793;17702038;7614414;55034463;25799.30251;96757966;45.35863;33717852;15.80641;4117778;1.93035
130;26/07/2021;Brazil;TOTAL;TOTAL;625;550619;21433;19711795;550502;19707662;25812165;924058371;2793;17704701;7614414;55034721;25799.42346;97612047;45.75901;34227225;16.04519;4154429;1.94753
130;27/07/2021;Brazil;TOTAL;TOTAL;1289;551908;43583;19755378;551835;19749073;25872591;926101474;2794;17737677;7614414;55034721;25799.42346;98588962;46.21698;34896306;16.35885;4189825;1.96412
130;28/07/2021;Brazil;TOTAL;TOTAL;1372;553280;47040;19802418;553179;19797086;25936908;928306637;2794;17742532;7614414;55034721;25799.42346;99528292;46.65732;35693981;16.73278;4249350;1.99203
130;29/07/2021;Brazil;TOTAL;TOTAL;1340;554620;41316;19843734;554497;19839369;25999725;930243467;2795;17771228;7614414;55055559;25809.19199;100315833;47.02651;36424210;17.07510;4293278;2.01262
130;30/07/2021;Brazil;TOTAL;TOTAL;883;555503;40365;19884099;555460;19880273;26041119;932135715;2794;17771228;7614414;55055559;25809.19199;101425251;47.54658;37142897;17.41201;4325927;2.02793
130;31/07/2021;Brazil;TOTAL;TOTAL;949;556452;35083;19919182;556370;19917855;26085607;933780352;2794;17771228;7614414;55055559;25809.19199;102009213;47.82034;37506701;17.58256;4339633;2.03435
131;01/08/2021;Brazil;TOTAL;TOTAL;415;556867;20352;19939534;556834;19938358;26105061;934734422;2793;17771228;7614414;55055559;25809.19199;102219404;47.91887;37591562;17.62234;4343151;2.03600
131;02/08/2021;Brazil;TOTAL;TOTAL;544;557411;18861;19958395;557223;19953501;26130563;935618596;2793;17771228;7614414;55055559;25809.19199;102963042;48.26748;38159388;17.88853;4368963;2.04810
131;03/08/2021;Brazil;TOTAL;TOTAL;1236;558647;32479;19990874;558432;19985817;26188505;937141162;2795;17771228;7614414;55055559;25809.19199;104067439;48.78520;38775741;18.17747;4389581;2.05777
131;04/08/2021;Brazil;TOTAL;TOTAL;1072;559719;40528;20031402;559607;20026533;26238758;939041051;2794;17771228;7614414;55055559;25809.19199;105557919;49.48391;39704781;18.61299;4419495;2.07179
131;05/08/2021;Brazil;TOTAL;TOTAL;1126;560845;39479;20070881;560706;20066587;26291544;940891766;2794;18102750;7614414;55592668;26060.98036;106643388;49.99277;40332783;18.90738;4442428;2.08254
131;06/08/2021;Brazil;TOTAL;TOTAL;957;561802;42662;20113543;561762;20108746;26336406;942891694;2793;18105601;7614414;55592668;26060.98036;107708000;50.49184;40994780;19.21772;4467453;2.09427
131;07/08/2021;Brazil;TOTAL;TOTAL;999;562801;39530;20153073;562752;20151779;26383238;944744799;2793;18110264;7614414;55592668;26060.98036;108188040;50.71687;41293696;19.35784;4470085;2.09551
132;08/08/2021;Brazil;TOTAL;TOTAL;389;563190;13893;20166966;563151;20165672;26401474;945396081;2793;18119872;7614414;55633393;26080.07161;108393983;50.81342;41432232;19.42279;4472346;2.09657
132;09/08/2021;Brazil;TOTAL;TOTAL;507;563697;15533;20182499;563562;20177757;26425241;946124244;2793;18157841;7614414;55633393;26080.07161;109271077;51.22459;42047595;19.71126;4488071;2.10394
132;10/08/2021;Brazil;TOTAL;TOTAL;1268;564965;35459;20217958;564773;20212642;26484683;947786507;2794;18514882;7614414;55985277;26245.02937;110735371;51.91102;42857898;20.09112;4503286;2.11107
132;11/08/2021;Brazil;TOTAL;TOTAL;1044;566009;35438;20253396;565748;20245085;26533624;949447786;2795;18516963;7614414;55985277;26245.02937;112098379;52.54998;43521149;20.40204;4514945;2.11654
132;12/08/2021;Brazil;TOTAL;TOTAL;1016;567025;35851;20289247;566896;20285067;26581252;951128425;2795;18539696;7614414;56023684;26263.03397;113599066;53.25348;44237956;20.73807;4537071;2.12691
132;13/08/2021;Brazil;TOTAL;TOTAL;892;567917;32991;20322238;567862;20319000;26623068;952674992;2795;18562458;7614414;56023684;26263.03397;114979881;53.90078;44999235;21.09494;4556133;2.13584
132;14/08/2021;Brazil;TOTAL;TOTAL;912;568829;29296;20351534;568788;20350142;26665821;954048343;2795;18583449;7614414;56023684;26263.03397;115917224;54.34020;45436185;21.29978;4573649;2.14406
133;15/08/2021;Brazil;TOTAL;TOTAL;389;569218;13766;20365300;569058;20364099;26684057;954693672;2795;18583449;7614414;56023684;26263.03397;116261846;54.50175;45529197;21.34338;4579343;2.14672
133;16/08/2021;Brazil;TOTAL;TOTAL;410;569628;18175;20383475;569492;20378570;26703277;955545687;2795;18620928;7614414;56057235;26278.76216;117418614;55.04402;46457545;21.77858;4585459;2.14959
133;17/08/2021;Brazil;TOTAL;TOTAL;1094;570722;38993;20422468;570598;20416183;26754562;957373619;2795;18620928;7614414;56057235;26278.76216;119202307;55.88019;47630718;22.32854;4607680;2.16001
133;18/08/2021;Brazil;TOTAL;TOTAL;989;571711;40162;20462630;571662;20457897;26800925;959256351;2794;18791874;7614414;56580445;26524.03489;120254192;56.37330;48493314;22.73291;4613798;2.16288
133;19/08/2021;Brazil;TOTAL;TOTAL;1022;572733;36008;20498638;572641;20494212;26848835;960944350;2794;18807883;7958935;56580445;26524.03489;121662577;57.03353;49534725;23.22111;4622903;2.16715
133;20/08/2021;Brazil;TOTAL;TOTAL;894;573627;34206;20532844;573511;20528099;26890744;962547874;2794;18815811;7958935;56580445;26524.03489;122758871;57.54745;50431004;23.64127;4629410;2.17020
133;21/08/2021;Brazil;TOTAL;TOTAL;611;574238;25320;20558164;574209;20556487;26919387;963734837;2793;18825310;7958935;56617857;26541.57306;123356529;57.82763;50848678;23.83707;4636371;2.17346
134;22/08/2021;Brazil;TOTAL;TOTAL;333;574571;13944;20572108;574527;20570891;26934997;964388510;2793;18837669;7958935;56617857;26541.57306;123617179;57.94982;50992219;23.90436;4641013;2.17563
134;23/08/2021;Brazil;TOTAL;TOTAL;417;574988;15642;20587750;574848;20583994;26954545;965121783;2793;18910110;7958935;56636459;26550.29339;124742933;58.47755;51815817;24.29045;4648864;2.17932
134;24/08/2021;Brazil;TOTAL;TOTAL;860;575848;31808;20619558;575742;20614866;26994861;966612892;2793;18916057;7958935;56636459;26550.29339;126138029;59.13155;52823463;24.76282;4656160;2.18274
134;25/08/2021;Brazil;TOTAL;TOTAL;887;576735;29960;20649518;576645;20645537;27036442;968017371;2793;19021197;7958935;56873550;26661.43797;127437586;59.74076;53808468;25.22458;4661733;2.18535
134;26/08/2021;Brazil;TOTAL;TOTAL;870;577605;30919;20680437;577565;20676561;27077226;969466805;2793;19021197;7958935;56873550;26661.43797;128317038;60.15304;54601288;25.59624;4666349;2.18751
134;27/08/2021;Brazil;TOTAL;TOTAL;818;578423;27752;20708189;578326;20703906;27115573;970767776;2793;19021197;7958935;56873550;26661.43797;129299627;60.61366;55534743;26.03383;4680774;2.19427
134;28/08/2021;Brazil;TOTAL;TOTAL;627;579050;22944;20731133;579010;20728605;27144966;971843355;2793;19021197;7958935;56873550;26661.43797;129951495;60.91924;56182369;26.33742;4684664;2.19610
135;29/08/2021;Brazil;TOTAL;TOTAL;278;579328;11263;20742396;579308;20741815;27157998;972371347;2793;19045086;7958935;56897224;26672.53597;130288151;61.07706;56430160;26.45358;4687578;2.19746
135;30/08/2021;Brazil;TOTAL;TOTAL;317;579645;12796;20755192;579574;20752281;27172858;972971204;2793;19048665;7958935;56897224;26672.53597;131176707;61.49361;57175772;26.80311;4683761;2.19567
135;31/08/2021;Brazil;TOTAL;TOTAL;880;580525;26837;20782029;580413;20776870;27214111;974229281;2793;19076806;7958935;56897224;26672.53597;132569409;62.14648;58500594;27.42417;4687895;2.19761
135;01/09/2021;Brazil;TOTAL;TOTAL;696;581221;25740;20807769;581150;20804215;27246739;975435932;2793;19114195;7958935;56897224;26672.53597;133517290;62.59083;59574212;27.92747;4693458;2.20022
135;02/09/2021;Brazil;TOTAL;TOTAL;782;582003;27021;20834790;581914;20830495;27283398;976702635;2793;19138604;7958935;56968977;26706.17267;134332434;62.97296;60740768;28.47433;4699185;2.20291
135;03/09/2021;Brazil;TOTAL;TOTAL;740;582743;23604;20858394;582670;20856060;27318088;977809153;2794;19243454;7958935;57095219;26765.35296;135075692;63.32139;61927793;29.03079;4706884;2.20651
135;04/09/2021;Brazil;TOTAL;TOTAL;637;583380;20323;20878717;583362;20877864;27347949;978761864;2794;19243454;7958935;57095219;26765.35296;135452788;63.49817;62598142;29.34504;4710243;2.20809
136;05/09/2021;Brazil;TOTAL;TOTAL;271;583651;12659;20891376;583628;20890779;27360653;979355298;2794;19246432;7958935;57095219;26765.35296;135619742;63.57643;62818569;29.44837;4711693;2.20877
136;06/09/2021;Brazil;TOTAL;TOTAL;220;583871;10171;20901547;583810;20899933;27370967;979832099;2793;19246432;7958935;57095219;26765.35296;136395528;63.94011;63532030;29.78283;4714696;2.21018
136;07/09/2021;Brazil;TOTAL;TOTAL;327;584198;13603;20915150;584171;20913578;27386296;980469787;2793;19246432;7958935;57095219;26765.35296;136615117;64.04305;63831395;29.92317;4717128;2.21132
136;08/09/2021;Brazil;TOTAL;TOTAL;249;584447;14181;20929331;584421;20928008;27397969;981134570;2792;19295628;7958935;57198050;26813.55854;137222960;64.32799;65009622;30.47550;4720543;2.21292
136;09/09/2021;Brazil;TOTAL;TOTAL;824;585271;32820;20962151;585174;20958899;27436597;982673121;2792;19296570;7958935;57198050;26813.55854;137948925;64.66832;66540202;31.19301;4724545;2.21479
136;10/09/2021;Brazil;TOTAL;TOTAL;636;585907;16453;20978604;585846;20974850;27466411;983444412;2793;19297240;7958935;57198050;26813.55854;138783405;65.05951;68122170;31.93462;4726307;2.21562
136;11/09/2021;Brazil;TOTAL;TOTAL;668;586575;13758;20992362;586558;20989164;27497726;984089365;2794;19430448;7958935;57282520;26853.15676;139190331;65.25027;68957618;32.32626;4729351;2.21705
137;12/09/2021;Brazil;TOTAL;TOTAL;299;586874;7861;21000223;586851;20999779;27511743;984457877;2795;19430746;7958935;57282520;26853.15676;139363152;65.33128;69240293;32.45878;4733374;2.21893
137;13/09/2021;Brazil;TOTAL;TOTAL;283;587157;8646;21008869;587066;21006424;27525009;984863188;2795;19457113;7958935;57282520;26853.15676;139802262;65.53713;70271436;32.94216;4736272;2.22029
137;14/09/2021;Brazil;TOTAL;TOTAL;678;587835;13569;21022438;587797;21019830;27556793;985499282;2796;19469445;7958935;57282520;26853.15676;140446058;65.83893;71723658;33.62294;4741604;2.22279
137;15/09/2021;Brazil;TOTAL;TOTAL;801;588636;13275;21035713;588597;21034610;27594343;986121593;2798;19469445;7958935;57282520;26853.15676;141083418;66.13772;72896994;34.17298;4745526;2.22463
137;16/09/2021;Brazil;TOTAL;TOTAL;663;589299;35446;21071159;589240;21069017;27625423;987783247;2797;19476181;7958935;57282520;26853.15676;141536512;66.35012;73893667;34.64020;4749727;2.22660
137;17/09/2021;Brazil;TOTAL;TOTAL;638;589937;35333;21106492;589573;21080219;27655331;989439603;2795;19511081;7958935;57282520;26853.15676;142269383;66.69368;75433347;35.36198;4756330;2.22969
137;18/09/2021;Brazil;TOTAL;TOTAL;586;590523;124876;21231368;590508;21230325;27682802;995293596;2781;19511081;7958935;57282520;26853.15676;142610899;66.85378;76107426;35.67798;4758931;2.23091
138;19/09/2021;Brazil;TOTAL;TOTAL;248;590771;9173;21240541;590752;21239783;27694428;995723612;2781;19524335;7958935;57282520;26853.15676;142780225;66.93315;76334086;35.78424;4759605;2.23123
138;20/09/2021;Brazil;TOTAL;TOTAL;265;591036;9283;21249824;590955;21247667;27706851;996158785;2781;19524335;7958935;57282520;26853.15676;143134036;67.09902;77091124;36.13912;4761186;2.23197
138;21/09/2021;Brazil;TOTAL;TOTAL;673;591709;15375;21265199;591440;21247094;27738400;996879541;2783;19695242;7958935;57303260;26862.87935;143665481;67.34815;78287112;36.69978;4763797;2.23319
138;22/09/2021;Brazil;TOTAL;TOTAL;665;592374;32582;21297781;592316;21283567;27769574;998406934;2781;19695242;7958935;57303260;26862.87935;144139698;67.57045;79466411;37.25262;4768787;2.23553
138;23/09/2021;Brazil;TOTAL;TOTAL;629;593003;24911;21322692;592964;21308178;27799061;999574723;2781;19933931;7958935;57303974;26863.21406;144666016;67.81718;80685973;37.82433;4773053;2.23753
138;24/09/2021;Brazil;TOTAL;TOTAL;680;593683;18660;21341352;593663;21327616;27830938;1000449475;2782;20110498;7958935;57303974;26863.21406;145137451;68.03819;81941333;38.41283;4776007;2.23892
138;25/09/2021;Brazil;TOTAL;TOTAL;540;594223;13859;21355211;594200;21343304;27856252;1001099164;2783;20110498;7958935;57303974;26863.21406;145522998;68.21892;82602103;38.72258;4776970;2.23937
139;26/09/2021;Brazil;TOTAL;TOTAL;266;594489;8856;21364067;594443;21351972;27868722;1001514319;2783;20117070;7958935;57303974;26863.21406;145695638;68.29985;82909923;38.86689;4777493;2.23961
139;27/09/2021;Brazil;TOTAL;TOTAL;194;594683;9337;21373404;594653;21366395;27877817;1001952023;2782;20126015;7958935;57303974;26863.21406;145989456;68.43759;83620522;39.20000;4779691;2.24064
139;28/09/2021;Brazil;TOTAL;TOTAL;817;595500;16877;21390281;595446;21381790;27916116;1002743191;2784;20142893;7958935;57303974;26863.21406;146486537;68.67062;84882104;39.79141;4782418;2.24192
139;29/09/2021;Brazil;TOTAL;TOTAL;681;596181;16883;21407164;596122;21399546;27948040;1003534640;2785;20144826;7958935;57522913;26965.84927;146976511;68.90031;86061044;40.34408;4785856;2.24354
139;30/09/2021;Brazil;TOTAL;TOTAL;608;596789;21948;21429112;596749;21427073;27976543;1004563528;2785;20144826;7958935;57522913;26965.84927;147506619;69.14881;87256425;40.90446;4787472;2.24429
139;01/10/2021;Brazil;TOTAL;TOTAL;490;597279;18051;21447163;597255;21445651;27999513;1005409731;2785;20156712;7958935;57522913;26965.84927;147966023;69.36418;88531694;41.50228;4793599;2.24716
139;02/10/2021;Brazil;TOTAL;TOTAL;454;597733;12386;21459549;597723;21459117;28020796;1005990367;2785;20229934;7958935;57522913;26965.84927;148220675;69.48355;89181211;41.80677;4795687;2.24814
140;03/10/2021;Brazil;TOTAL;TOTAL;226;597959;9153;21468702;597948;21468121;28031390;1006419446;2785;20229934;7958935;57522913;26965.84927;148325259;69.53258;89399635;41.90916;4795956;2.24827
140;04/10/2021;Brazil;TOTAL;TOTAL;204;598163;11517;21480219;598152;21478546;28040954;1006959345;2785;20234013;7958935;57522913;26965.84927;148555431;69.64048;90048374;42.21328;4797983;2.24922
140;05/10/2021;Brazil;TOTAL;TOTAL;684;598847;22137;21502356;598829;21499074;28073018;1007997093;2785;20286951;7958935;57522913;26965.84927;148933397;69.81767;90818250;42.57419;4798535;2.24948
140;06/10/2021;Brazil;TOTAL;TOTAL;570;599417;18543;21520899;599359;21516967;28099739;1008866360;2785;20300073;7958935;57522913;26965.84927;149306674;69.99265;91913813;43.08777;4799479;2.24992
140;07/10/2021;Brazil;TOTAL;TOTAL;427;599844;14610;21535509;599810;21532558;28119756;1009551254;2785;20404163;7958935;57522913;26965.84927;149685785;70.17037;92951850;43.57439;4800238;2.25028
140;08/10/2021;Brazil;TOTAL;TOTAL;630;600474;18531;21554040;600425;21550730;28149290;1010419959;2786;20413341;7958935;57522913;26965.84927;149990466;70.31320;94038302;44.08370;4801916;2.25106
140;09/10/2021;Brazil;TOTAL;TOTAL;416;600890;14803;21568843;600829;21567181;28168791;1011113900;2786;20431714;7958935;57522913;26965.84927;150154770;70.39023;94628282;44.36027;4803635;2.25187
141;10/10/2021;Brazil;TOTAL;TOTAL;151;601041;8412;21577255;601011;21575820;28175870;1011508242;2786;20435245;7958935;57522913;26965.84927;150258549;70.43888;95060781;44.56302;4806815;2.25336
141;11/10/2021;Brazil;TOTAL;TOTAL;207;601248;6992;21584247;601213;21582738;28185574;1011836016;2786;20435245;7958935;57522913;26965.84927;150543685;70.57254;95621019;44.82565;4808649;2.25422
141;12/10/2021;Brazil;TOTAL;TOTAL;175;601423;7355;21591602;601398;21590097;28193777;1012180807;2785;20444836;7958935;64511151;30241.82684;150653610;70.62408;95848001;44.93206;4809725;2.25472
141;13/10/2021;Brazil;TOTAL;TOTAL;205;601628;8367;21599969;601574;21597949;28203387;1012573039;2785;20462980;7958935;64511151;30241.82684;150756929;70.67251;96406529;45.19389;4807744;2.25380
141;14/10/2021;Brazil;TOTAL;TOTAL;571;602199;15224;21615193;602099;21612237;28230155;1013286717;2786;20512698;7958935;64552183;30261.06200;151478284;71.01067;97799208;45.84675;4809191;2.25447
141;15/10/2021;Brazil;TOTAL;TOTAL;507;602706;14290;21629483;602669;21627476;28253922;1013956610;2787;20514830;7958935;64552183;30261.06200;151960830;71.23688;99074497;46.44459;4811092;2.25537
141;16/10/2021;Brazil;TOTAL;TOTAL;465;603171;9759;21639242;603152;21638726;28275721;1014414096;2787;20515652;7958935;64552183;30261.06200;152247868;71.37144;99831364;46.79939;4815068;2.25723
142;17/10/2021;Brazil;TOTAL;TOTAL;128;603299;6185;21645427;603282;21644464;28281721;1014704040;2787;20515652;7958935;64552183;30261.06200;152346646;71.41774;100125423;46.93725;4820051;2.25957
142;18/10/2021;Brazil;TOTAL;TOTAL;202;603501;9316;21654743;603465;21651910;28291191;1015140759;2787;20515652;7958935;64552183;30261.06200;152467703;71.47449;100614355;47.16645;4820912;2.25997
142;19/10/2021;Brazil;TOTAL;TOTAL;379;603880;13227;21667970;603855;21664879;28308958;1015760820;2787;20515652;7958935;64552183;30261.06200;152777319;71.61964;101720740;47.68510;4839357;2.26862
142;20/10/2021;Brazil;TOTAL;TOTAL;398;604278;15705;21683675;604228;21680488;28327615;1016497046;2787;20515652;7958935;64552183;30261.06200;153198083;71.81688;102936781;48.25517;4845445;2.27147
142;21/10/2021;Brazil;TOTAL;TOTAL;466;604744;16983;21700658;604679;21697341;28349461;1017293183;2787;20517502;7958935;64552183;30261.06200;153345920;71.88619;103548222;48.54180;4846280;2.27186
